"season","date","team","gameid","opponent","venue","homeaway","result","reg","oppreg","final","oppfinal","Poss","OppPoss","OffRtg","DefRtg","eFG%","TO%","OR%","FTR","OppeFG%","OppTO%","OppOR%","OppFTR","FG%","OppFG%","3PT%","Opp3PT%","FT%","OppFT%","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OppFIC","OppOff","OppDef","OppReb","OppAst","OppPF","OppSTL","OppTO","OppBLK","OppPTS","OppFGM","OppFGA","Opp3PM","Opp3PA","OppFTM","OppFTA","teamOdds","oppOdds","teamLine","totalLine","playoffGame","ot","mov"
"2020",2019-10-21,"Adelaide 36ers","336741","Illawarra Hawks","WIN Entertainment Centre","Away",1,98,92,98,92,88,88,111.3,104.5,0.508,0.182,0.227,0.47,0.458,0.102,0.273,0.193,45.5,41,29.2,26.7,77.5,76.2,"200",70,11,36,47,17,20,3,16,7,98,30,66,7,24,31,40,49.4,14,27,41,17,27,5,9,1,92,34,83,8,30,16,21,2.25,1.65,2.5,192,"N","N",6
"2020",2019-10-20,"Melbourne United","336740","Perth Wildcats","Melbourne Arena","Home",0,93,95,93,95,74,74,125.1,127.8,0.59,0.215,0.378,0.344,0.521,0.135,0.464,0.314,49.2,47.1,50,33.3,77.8,78.6,"200",62.9,14,23,37,15,23,4,16,3,93,30,61,12,24,21,27,64.2,13,15,28,22,26,8,10,1,95,33,70,7,21,22,28,1.72,2.15,-2,175,"N","N",-2
"2020",2019-10-20,"Perth Wildcats","336740","Melbourne United","Melbourne Arena","Away",1,95,93,95,93,74,74,127.8,125.1,0.521,0.135,0.464,0.314,0.59,0.215,0.378,0.344,47.1,49.2,33.3,50,78.6,77.8,"200",64.2,13,15,28,22,26,8,10,1,95,33,70,7,21,22,28,62.9,14,23,37,15,23,4,16,3,93,30,61,12,24,21,27,2.15,1.72,2,175,"N","N",2
"2020",2019-10-20,"New Zealand Breakers","336739","Sydney Kings","Vector Arena","Home",0,66,76,66,76,79,79,83.4,96.1,0.397,0.19,0.268,0.051,0.435,0.139,0.277,0.232,33.3,39.1,41.7,27.3,57.1,66.7,"195",37.9,17,31,48,14,19,5,15,5,66,26,78,10,24,4,7,57.8,15,38,53,10,14,8,12,4,76,27,69,6,22,16,24,2.02,1.8,1.5,181.5,"N","N",-10
"2020",2019-10-20,"Sydney Kings","336739","New Zealand Breakers","Vector Arena","Away",1,76,66,76,66,79,79,96.1,83.4,0.435,0.139,0.277,0.232,0.397,0.19,0.268,0.051,39.1,33.3,27.3,41.7,66.7,57.1,"200",57.8,15,38,53,10,14,8,12,4,76,27,69,6,22,16,24,37.9,17,31,48,14,19,5,15,5,66,26,78,10,24,4,7,1.8,2.02,-1.5,181.5,"N","N",10
"2020",2019-10-19,"South East Melbourne Phoenix","336738","Illawarra Hawks","","Home",1,106,102,106,102,81,81,131.3,126.3,0.531,0.136,0.419,0.263,0.548,0.124,0.343,0.301,46.3,46.6,28.2,32.4,80.8,81.5,"200",83,19,28,47,24,22,8,11,0,106,37,80,11,39,21,26,80.9,12,26,38,24,17,7,10,2,102,34,73,12,37,22,27,1.27,3.85,-8,186,"N","N",4
"2020",2019-10-19,"Illawarra Hawks","336738","South East Melbourne Phoenix","","Away",0,102,106,102,106,81,81,126.3,131.3,0.548,0.124,0.343,0.301,0.531,0.136,0.419,0.263,46.6,46.3,32.4,28.2,81.5,80.8,"200",80.9,12,26,38,24,17,7,10,2,102,34,73,12,37,22,27,83,19,28,47,24,22,8,11,0,106,37,80,11,39,21,26,3.85,1.27,8,186,"N","N",-4
"2020",2019-10-19,"Adelaide 36ers","336737","Brisbane Bullets","Adelaide Arena","Home",1,104,98,104,98,83,83,125.4,118.1,0.581,0.169,0.265,0.368,0.547,0.133,0.407,0.23,52.9,47.3,38.9,35.5,78.1,60.7,"200",70.2,14,28,42,15,23,8,14,4,104,36,68,7,18,25,32,69.5,14,18,32,27,23,4,11,6,98,35,74,11,31,17,28,2.05,1.78,1.5,184.5,"N","N",6
"2020",2019-10-19,"Brisbane Bullets","336737","Adelaide 36ers","Adelaide Arena","Away",0,98,104,98,104,83,83,118.1,125.4,0.547,0.133,0.407,0.23,0.581,0.169,0.265,0.368,47.3,52.9,35.5,38.9,60.7,78.1,"200",69.5,14,18,32,27,23,4,11,6,98,35,74,11,31,17,28,70.2,14,28,42,15,23,8,14,4,104,36,68,7,18,25,32,1.78,2.05,-1.5,184.5,"N","N",-6
"2020",2019-10-18,"Perth Wildcats","336736","Cairns Taipans","Perth Arena","Home",0,76,99,76,99,71,71,107.4,139.9,0.39,0.085,0.6,0.105,0.676,0.198,0.282,0.103,32.6,57.4,32.4,50,64.3,87.5,"200",57.2,24,16,40,16,10,9,6,1,76,28,86,11,34,9,14,88.5,11,28,39,22,15,6,14,5,99,39,68,14,28,7,8,1.1,7,-12.5,168,"N","N",-23
"2020",2019-10-18,"Cairns Taipans","336736","Perth Wildcats","Perth Arena","Away",1,99,76,99,76,71,71,139.9,107.4,0.676,0.198,0.282,0.103,0.39,0.085,0.6,0.105,57.4,32.6,50,32.4,87.5,64.3,"200",88.5,11,28,39,22,15,6,14,5,99,39,68,14,28,7,8,57.2,24,16,40,16,10,9,6,1,76,28,86,11,34,9,14,7,1.1,12.5,168,"N","N",23
"2020",2019-10-18,"Sydney Kings","336735","New Zealand Breakers","Qudos Bank Arena","Home",1,0,0,96,91,86,86,112.1,106.3,0.486,0.117,0.205,0.324,0.512,0.082,0.2,0.047,45.9,44.7,18.2,35.5,85.7,57.1,"200",73.8,9,35,44,15,9,1,10,7,96,34,74,4,22,24,28,55.1,7,28,35,11,23,7,7,3,91,38,85,11,31,4,7,1.36,3.2,-6.5,178.5,"N","N",5
"2020",2019-10-18,"New Zealand Breakers","336735","Sydney Kings","Qudos Bank Arena","Away",0,0,0,91,96,86,86,106.3,112.1,0.512,0.082,0.2,0.047,0.486,0.117,0.205,0.324,44.7,45.9,35.5,18.2,57.1,85.7,"200",55.1,7,28,35,11,23,7,7,3,91,38,85,11,31,4,7,73.8,9,35,44,15,9,1,10,7,96,34,74,4,22,24,28,3.2,1.36,6.5,178.5,"N","N",-5
"2020",2019-10-14,"Illawarra Hawks","336732","Cairns Taipans","WIN Entertainment Centre","Home",1,89,88,89,88,81,81,110.3,109,0.471,0.124,0.333,0.329,0.54,0.235,0.233,0.317,41.4,46,30.8,33.3,76.7,76.9,"200",66.8,14,26,40,22,20,10,10,2,89,29,70,8,26,23,30,50.2,12,28,40,20,22,5,19,0,88,29,63,10,30,20,26,1.38,3.1,-6,174.5,"N","N",1
"2020",2019-10-14,"Cairns Taipans","336732","Illawarra Hawks","WIN Entertainment Centre","Away",0,88,89,88,89,81,81,109,110.3,0.54,0.235,0.233,0.317,0.471,0.124,0.333,0.329,46,41.4,33.3,30.8,76.9,76.7,"199",50.2,12,28,40,20,22,5,19,0,88,29,63,10,30,20,26,66.8,14,26,40,22,20,10,10,2,89,29,70,8,26,23,30,3.1,1.38,6,174.5,"N","N",-1
"2020",2019-10-13,"South East Melbourne Phoenix","336731","Brisbane Bullets","","Home",1,113,93,113,93,81,81,138.8,114.2,0.646,0.111,0.286,0.139,0.54,0.16,0.281,0.16,53.2,49.3,50,28,91.7,100,"200",101,11,27,38,28,14,8,9,3,113,42,79,18,36,11,12,66.5,10,25,35,20,14,6,13,2,93,37,75,7,25,12,12,1.95,1.87,1.5,172.5,"N","N",20
"2020",2019-10-13,"Brisbane Bullets","336731","South East Melbourne Phoenix","","Away",0,93,113,93,113,81,81,114.2,138.8,0.54,0.16,0.281,0.16,0.646,0.111,0.286,0.139,49.3,53.2,28,50,100,91.7,"200",66.5,10,25,35,20,14,6,13,2,93,37,75,7,25,12,12,101,11,27,38,28,14,8,9,3,113,42,79,18,36,11,12,1.87,1.95,-1.5,172.5,"N","N",-20
"2020",2019-10-12,"Sydney Kings","336730","Adelaide 36ers","Qudos Bank Arena","Home",1,102,80,102,80,82,82,125.1,98.1,0.563,0.147,0.279,0.165,0.441,0.159,0.294,0.294,48.1,39.7,32.5,31.6,76.5,83.3,"200",81.1,16,32,48,26,19,4,12,1,102,38,79,13,40,13,17,45,11,25,36,12,22,6,13,3,80,27,68,6,19,20,24,1.36,3.2,-5.5,181.5,"N","N",22
"2020",2019-10-12,"Adelaide 36ers","336730","Sydney Kings","Qudos Bank Arena","Away",0,80,102,80,102,82,82,98.1,125.1,0.441,0.159,0.294,0.294,0.563,0.147,0.279,0.165,39.7,48.1,31.6,32.5,83.3,76.5,"200",45,11,25,36,12,22,6,13,3,80,27,68,6,19,20,24,81.1,16,32,48,26,19,4,12,1,102,38,79,13,40,13,17,3.2,1.36,5.5,181.5,"N","N",-22
"2020",2019-10-11,"Perth Wildcats","336729","Illawarra Hawks","Perth Arena","Home",1,103,76,103,76,79,79,130.1,96,0.534,0.152,0.463,0.342,0.485,0.24,0.368,0.164,46.6,44.8,31.3,20.8,73.5,57.9,"200",80.5,19,24,43,20,15,9,12,0,103,34,73,10,32,25,34,48.6,15,25,40,19,26,8,19,3,76,30,67,5,24,11,19,1.25,4,-9.5,179,"N","N",27
"2020",2019-10-11,"Illawarra Hawks","336729","Perth Wildcats","Perth Arena","Away",0,76,103,76,103,79,79,96,130.1,0.485,0.24,0.368,0.164,0.534,0.152,0.463,0.342,44.8,46.6,20.8,31.3,57.9,73.5,"200",48.6,15,25,40,19,26,8,19,3,76,30,67,5,24,11,19,80.5,19,24,43,20,15,9,12,0,103,34,73,10,32,25,34,4,1.25,9.5,179,"N","N",-27
"2020",2019-10-11,"Brisbane Bullets","336728","Cairns Taipans","Brisbane Entertainment Centre","Home",1,90,74,90,74,79,79,114.3,94,0.588,0.14,0.143,0.147,0.492,0.267,0.344,0.172,51.5,42.2,37,40.9,76.9,68.8,"200",78.6,6,25,31,20,13,13,11,7,90,35,68,10,27,10,13,43.2,16,26,42,17,15,7,22,1,74,27,64,9,22,11,16,1.33,3.35,-6.5,164.5,"N","N",16
"2020",2019-10-11,"Cairns Taipans","336728","Brisbane Bullets","Brisbane Entertainment Centre","Away",0,74,90,74,90,79,79,94,114.3,0.492,0.267,0.344,0.172,0.588,0.14,0.143,0.147,42.2,51.5,40.9,37,68.8,76.9,"200",43.2,16,26,42,17,15,7,22,1,74,27,64,9,22,11,16,78.6,6,25,31,20,13,13,11,7,90,35,68,10,27,10,13,3.35,1.33,6.5,164.5,"N","N",-16
"2020",2019-10-06,"Illawarra Hawks","336727","Brisbane Bullets","WIN Entertainment Centre","Home",0,81,90,81,90,78,78,103.4,114.9,0.4,0.102,0.455,0.213,0.561,0.166,0.205,0.242,37.5,47,16,38.7,63,69.6,"199",57.9,22,27,49,13,22,8,9,7,81,30,80,4,25,17,27,68.6,10,34,44,22,27,5,14,5,90,31,66,12,31,16,23,1.65,2.25,-2.5,178.5,"N","N",-9
"2020",2019-10-06,"Brisbane Bullets","336727","Illawarra Hawks","WIN Entertainment Centre","Away",1,90,81,90,81,78,78,114.9,103.4,0.561,0.166,0.205,0.242,0.4,0.102,0.455,0.213,47,37.5,38.7,16,69.6,63,"200",68.6,10,34,44,22,27,5,14,5,90,31,66,12,31,16,23,57.9,22,27,49,13,22,8,9,7,81,30,80,4,25,17,27,2.25,1.65,2.5,178.5,"N","N",9
"2020",2019-10-05,"Perth Wildcats","336726","Melbourne United","Perth Arena","Home",1,94,93,94,93,72,72,129.9,128.6,0.521,0.111,0.52,0.3,0.728,0.221,0.2,0.175,45.7,64.9,37.5,50,75,83.3,"200",71.5,16,13,29,23,15,8,8,3,94,32,70,9,24,21,28,61.2,5,25,30,16,25,5,18,3,93,37,57,9,18,10,12,1.33,3.35,-6.5,168,"N","N",1
"2020",2019-10-05,"Melbourne United","336726","Perth Wildcats","Perth Arena","Away",0,93,94,93,94,72,72,128.6,129.9,0.728,0.221,0.2,0.175,0.521,0.111,0.52,0.3,64.9,45.7,50,37.5,83.3,75,"200",61.2,5,25,30,16,25,5,18,3,93,37,57,9,18,10,12,71.5,16,13,29,23,15,8,8,3,94,32,70,9,24,21,28,3.35,1.33,6.5,168,"N","N",-1
"2020",2019-10-04,"Cairns Taipans","336725","Sydney Kings","Cairns Convention Centre","Home",0,71,79,71,79,79,79,90.2,100.4,0.438,0.165,0.31,0.111,0.478,0.153,0.205,0.206,37.5,42.6,34.6,22.6,53.3,58.3,"199",44.1,14,33,47,11,18,8,13,1,71,27,72,9,26,8,15,57.2,10,33,43,17,12,6,12,2,79,29,68,7,31,14,24,3.6,1.3,7.5,170,"N","N",-8
"2020",2019-10-04,"Sydney Kings","336725","Cairns Taipans","Cairns Convention Centre","Away",1,79,71,79,71,79,79,100.4,90.2,0.478,0.153,0.205,0.206,0.438,0.165,0.31,0.111,42.6,37.5,22.6,34.6,58.3,53.3,"199",57.2,10,33,43,17,12,6,12,2,79,29,68,7,31,14,24,44.1,14,33,47,11,18,8,13,1,71,27,72,9,26,8,15,1.3,3.6,-7.5,170,"N","N",8
"2020",2019-10-03,"Melbourne United","336724","South East Melbourne Phoenix","Melbourne Arena","Home",0,88,91,88,91,83,83,106.7,110.3,0.426,0.133,0.444,0.148,0.486,0.194,0.289,0.292,37.5,40.3,28.1,52.2,81.3,84,"199",58.8,21,26,47,13,20,7,11,5,88,33,88,9,32,13,16,62.1,18,35,53,13,19,4,17,6,91,29,72,12,23,21,25,1.33,3.35,-7,177,"N","N",-3
"2020",2019-10-03,"South East Melbourne Phoenix","336724","Melbourne United","Melbourne Arena","Away",1,91,88,91,88,83,83,110.3,106.7,0.486,0.194,0.289,0.292,0.426,0.133,0.444,0.148,40.3,37.5,52.2,28.1,84,81.3,"200",62.1,18,35,53,13,19,4,17,6,91,29,72,12,23,21,25,58.8,21,26,47,13,20,7,11,5,88,33,88,9,32,13,16,3.35,1.33,7,177,"N","N",3
"2019",2019-03-15,"Perth Wildcats","331551","Melbourne United","Perth Arena","Home",1,96,67,96,67,74,74,129.7,90.5,0.591,0.122,0.25,0.273,0.382,0.135,0.333,0.221,48.5,35.3,48.3,14.8,66.7,71.4,"200",84.9,12,33,45,25,16,5,10,3,96,32,66,14,29,18,27,36.6,13,26,39,15,23,3,10,2,67,24,68,4,27,15,21,1.62,2.3,-3,164,"Y","N",29
"2019",2019-03-15,"Melbourne United","331551","Perth Wildcats","Perth Arena","Away",0,67,96,67,96,74,74,90.5,129.7,0.382,0.135,0.333,0.221,0.591,0.122,0.25,0.273,35.3,48.5,14.8,48.3,71.4,66.7,"200",36.6,13,26,39,15,23,3,10,2,67,24,68,4,27,15,21,84.9,12,33,45,25,16,5,10,3,96,32,66,14,29,18,27,2.3,1.62,3,164,"Y","N",-29
"2019",2019-03-10,"Melbourne United","331550","Perth Wildcats","Melbourne Arena","Home",1,92,74,92,74,77,77,118.9,95.7,0.474,0.129,0.383,0.263,0.422,0.194,0.25,0.313,40.8,37.5,29.4,21.4,76.9,87,"200",70.5,20,31,51,16,19,9,10,0,92,31,76,10,34,20,26,44.4,10,28,38,20,24,6,15,2,74,24,64,6,28,20,23,1.48,2.65,-4.5,163.5,"Y","N",18
"2019",2019-03-10,"Perth Wildcats","331550","Melbourne United","Melbourne Arena","Away",0,74,92,74,92,77,77,95.7,118.9,0.422,0.194,0.25,0.313,0.474,0.129,0.383,0.263,37.5,40.8,21.4,29.4,87,76.9,"200",44.4,10,28,38,20,24,6,15,2,74,24,64,6,28,20,23,70.5,20,31,51,16,19,9,10,0,92,31,76,10,34,20,26,2.65,1.48,4.5,163.5,"Y","N",-18
"2019",2019-03-08,"Perth Wildcats","331549","Melbourne United","Perth Arena","Home",1,81,71,81,71,75,75,108.6,95.2,0.521,0.147,0.316,0.068,0.458,0.201,0.35,0.085,45.2,39.4,33.3,31,62.5,42.9,"200",76.8,12,30,42,22,14,10,11,8,81,33,73,10,30,5,8,42,16,30,46,12,16,6,15,1,71,28,71,9,29,6,14,1.65,2.25,-3,166,"Y","N",10
"2019",2019-03-08,"Melbourne United","331549","Perth Wildcats","Perth Arena","Away",0,71,81,71,81,75,75,95.2,108.6,0.458,0.201,0.35,0.085,0.521,0.147,0.316,0.068,39.4,45.2,31,33.3,42.9,62.5,"199",42,16,30,46,12,16,6,15,1,71,28,71,9,29,6,14,76.8,12,30,42,22,14,10,11,8,81,33,73,10,30,5,8,2.25,1.65,3,166,"Y","N",-10
"2019",2019-03-03,"Sydney Kings","330599","Melbourne United","Qudos Bank Arena","Home",0,76,90,76,90,75,75,101.2,119.9,0.426,0.107,0.263,0.176,0.529,0.053,0.139,0.265,36.5,45.6,34.6,37,81.3,90,"200",51.5,12,29,41,17,20,4,8,3,76,27,74,9,26,13,16,65.8,8,35,43,12,20,5,5,3,90,31,68,10,27,18,20,1.93,1.89,1,169,"Y","N",-14
"2019",2019-03-03,"Melbourne United","330599","Sydney Kings","Qudos Bank Arena","Away",1,90,76,90,76,75,75,119.9,101.2,0.529,0.053,0.139,0.265,0.426,0.107,0.263,0.176,45.6,36.5,37,34.6,90,81.3,"200",65.8,8,35,43,12,20,5,5,3,90,31,68,10,27,18,20,51.5,12,29,41,17,20,4,8,3,76,27,74,9,26,13,16,1.89,1.93,-1,169,"Y","N",14
"2019",2019-03-02,"Brisbane Bullets","330598","Perth Wildcats","Brisbane Entertainment Centre","Home",0,79,84,79,84,77,77,102.5,109,0.486,0.117,0.267,0.157,0.516,0.169,0.176,0.281,44.3,43.8,23.1,43.5,64.7,81.8,"200",49.1,10,26,36,13,22,8,9,3,79,31,70,6,26,11,17,57.2,11,29,40,18,17,5,13,1,84,28,64,10,23,18,22,2,1.82,1.5,168,"Y","N",-5
"2019",2019-03-02,"Perth Wildcats","330598","Brisbane Bullets","Brisbane Entertainment Centre","Away",1,84,79,84,79,77,77,109,102.5,0.516,0.169,0.176,0.281,0.486,0.117,0.267,0.157,43.8,44.3,43.5,23.1,81.8,64.7,"200",57.2,11,29,40,18,17,5,13,1,84,28,64,10,23,18,22,49.1,10,26,36,13,22,8,9,3,79,31,70,6,26,11,17,1.82,2,-1.5,168,"Y","N",5
"2019",2019-02-28,"Melbourne United","330597","Sydney Kings","Melbourne Arena","Home",1,95,73,95,73,78,78,121.9,93.7,0.564,0.154,0.275,0.229,0.461,0.18,0.214,0.219,47.1,40.6,46.4,36.8,76.2,73.7,"200",80.4,13,29,42,21,20,10,12,4,95,33,70,13,28,16,21,41.9,9,26,35,14,17,5,15,5,73,26,64,7,19,14,19,1.58,2.4,-4,168.5,"Y","N",22
"2019",2019-02-28,"Sydney Kings","330597","Melbourne United","Melbourne Arena","Away",0,73,95,73,95,78,78,93.7,121.9,0.461,0.18,0.214,0.219,0.564,0.154,0.275,0.229,40.6,47.1,36.8,46.4,73.7,76.2,"200",41.9,9,26,35,14,17,5,15,5,73,26,64,7,19,14,19,80.4,13,29,42,21,20,10,12,4,95,33,70,13,28,16,21,2.4,1.58,4,168.5,"Y","N",-22
"2019",2019-02-28,"Perth Wildcats","330596","Brisbane Bullets","Perth Arena","Home",1,89,59,89,59,76,76,117.2,77.7,0.493,0.145,0.325,0.304,0.402,0.211,0.265,0.164,42,36.1,37,23.8,72.4,47.6,"200",73.6,16,30,46,20,20,9,11,6,89,29,69,10,27,21,29,21.6,13,28,41,12,28,4,17,2,59,22,61,5,21,10,21,1.3,3.6,-6,170,"Y","N",30
"2019",2019-02-28,"Brisbane Bullets","330596","Perth Wildcats","Perth Arena","Away",0,59,89,59,89,76,76,77.7,117.2,0.402,0.211,0.265,0.164,0.493,0.145,0.325,0.304,36.1,42,23.8,37,47.6,72.4,"200",21.6,13,28,41,12,28,4,17,2,59,22,61,5,21,10,21,73.6,16,30,46,20,20,9,11,6,89,29,69,10,27,21,29,3.6,1.3,6,170,"Y","N",-30
"2019",2019-02-17,"Melbourne United","312568","Perth Wildcats","Melbourne Arena","Home",1,68,68,81,70,82,82,99.2,85.7,0.383,0.147,0.392,0.235,0.368,0.171,0.34,0.184,33.3,32.9,27.6,28.6,59.4,63.6,"225",58,26,35,61,15,19,8,12,5,81,27,81,8,29,19,32,39,19,32,51,14,24,7,14,0,70,25,76,6,21,14,22,1.5,2.6,-4,171,"N","Y",11
"2019",2019-02-17,"Perth Wildcats","312568","Melbourne United","Melbourne Arena","Away",0,68,68,70,81,82,82,85.7,99.2,0.368,0.171,0.34,0.184,0.383,0.147,0.392,0.235,32.9,33.3,28.6,27.6,63.6,59.4,"225",39,19,32,51,14,24,7,14,0,70,25,76,6,21,14,22,58,26,35,61,15,19,8,12,5,81,27,81,8,29,19,32,2.6,1.5,4,171,"N","Y",-11
"2019",2019-02-16,"Brisbane Bullets","312567","New Zealand Breakers","Brisbane Entertainment Centre","Home",1,84,78,84,78,75,75,112,104,0.474,0.12,0.302,0.128,0.399,0.093,0.405,0.19,41,34.2,34.5,25.7,66.7,75,"199",64.4,18,33,51,18,20,4,9,6,84,32,78,10,29,10,15,51,20,29,49,13,20,4,7,4,78,27,79,9,35,15,20,1.47,2.7,-4.5,188.5,"N","N",6
"2019",2019-02-16,"New Zealand Breakers","312567","Brisbane Bullets","Brisbane Entertainment Centre","Away",0,78,84,78,84,75,75,104,112,0.399,0.093,0.405,0.19,0.474,0.12,0.302,0.128,34.2,41,25.7,34.5,75,66.7,"200",51,20,29,49,13,20,4,7,4,78,27,79,9,35,15,20,64.4,18,33,51,18,20,4,9,6,84,32,78,10,29,10,15,2.7,1.47,4.5,188.5,"N","N",-6
"2019",2019-02-16,"Sydney Kings","312566","Cairns Taipans","Qudos Bank Arena","Home",1,89,84,89,84,75,75,118.7,112.1,0.539,0.093,0.2,0.313,0.5,0.107,0.2,0.2,48.4,40,31.8,43.8,76.9,87.5,"200",72.8,8,33,41,17,11,2,7,7,89,31,64,7,22,20,26,49,9,27,36,16,23,3,8,0,84,28,70,14,32,14,16,1.25,4,-7.5,172.5,"N","N",5
"2019",2019-02-16,"Cairns Taipans","312566","Sydney Kings","Qudos Bank Arena","Away",0,84,89,84,89,75,75,112.1,118.7,0.5,0.107,0.2,0.2,0.539,0.093,0.2,0.313,40,48.4,43.8,31.8,87.5,76.9,"199",49,9,27,36,16,23,3,8,0,84,28,70,14,32,14,16,72.8,8,33,41,17,11,2,7,7,89,31,64,7,22,20,26,4,1.25,7.5,172.5,"N","N",-5
"2019",2019-02-15,"Perth Wildcats","312565","Adelaide 36ers","Perth Arena","Home",1,93,85,93,85,79,79,117,106.9,0.551,0.138,0.258,0.246,0.543,0.201,0.294,0.145,47.8,46.4,40,33.3,68,71.4,"199",67.1,12,26,38,20,16,8,11,1,93,33,69,10,25,17,25,50.5,10,28,38,14,19,4,16,2,85,32,69,11,33,10,14,1.5,2.6,-5,184,"N","N",8
"2019",2019-02-15,"Adelaide 36ers","312565","Perth Wildcats","Perth Arena","Away",0,85,93,85,93,79,79,106.9,117,0.543,0.201,0.294,0.145,0.551,0.138,0.258,0.246,46.4,47.8,33.3,40,71.4,68,"200",50.5,10,28,38,14,19,4,16,2,85,32,69,11,33,10,14,67.1,12,26,38,20,16,8,11,1,93,33,69,10,25,17,25,2.6,1.5,5,184,"N","N",-8
"2019",2019-02-14,"New Zealand Breakers","312564","Illawarra Hawks","Vector Arena","Home",1,130,96,130,96,87,87,150.2,110.9,0.643,0.081,0.311,0.262,0.541,0.162,0.257,0.233,53.6,43.8,46.2,51.7,88,70.8,"200",125.4,14,33,47,34,19,10,7,3,130,45,84,18,39,22,25,63.2,10,27,37,20,23,5,14,3,96,32,73,15,29,17,24,1.44,2.8,-5.5,191.5,"N","N",34
"2019",2019-02-14,"Illawarra Hawks","312564","New Zealand Breakers","Vector Arena","Away",0,96,130,96,130,87,87,110.9,150.2,0.541,0.162,0.257,0.233,0.643,0.081,0.311,0.262,43.8,53.6,51.7,46.2,70.8,88,"200",63.2,10,27,37,20,23,5,14,3,96,32,73,15,29,17,24,125.4,14,33,47,34,19,10,7,3,130,45,84,18,39,22,25,2.8,1.44,5.5,191.5,"N","N",-34
"2019",2019-02-14,"Melbourne United","312563","Cairns Taipans","Melbourne Arena","Home",0,85,87,85,87,83,83,102.6,105,0.478,0.181,0.276,0.275,0.575,0.266,0.206,0.3,42,46.7,29.6,48.1,95,72,"200",56.5,9,23,32,20,22,6,15,7,85,29,69,8,27,19,20,59.4,11,30,41,22,21,8,23,2,87,28,60,13,27,18,25,1.13,6,-10.5,177.5,"N","N",-2
"2019",2019-02-14,"Cairns Taipans","312563","Melbourne United","Melbourne Arena","Away",1,87,85,87,85,83,83,105,102.6,0.575,0.266,0.206,0.3,0.478,0.181,0.276,0.275,46.7,42,48.1,29.6,72,95,"200",59.4,11,30,41,22,21,8,23,2,87,28,60,13,27,18,25,56.5,9,23,32,20,22,6,15,7,85,29,69,8,27,19,20,6,1.13,10.5,177.5,"N","N",2
"2019",2019-02-10,"Perth Wildcats","312562","Sydney Kings","Perth Arena","Home",1,77,77,95,86,82,82,115.8,104.8,0.454,0.085,0.333,0.184,0.527,0.146,0.211,0.093,40.2,48,23.7,28,100,70,"225",74.2,17,32,49,17,15,9,7,1,95,35,87,9,38,16,16,62.5,8,32,40,19,16,4,12,3,86,36,75,7,25,7,10,1.65,2.25,-3,168.5,"N","Y",9
"2019",2019-02-10,"Sydney Kings","312562","Perth Wildcats","Perth Arena","Away",0,77,77,86,95,82,82,104.8,115.8,0.527,0.146,0.211,0.093,0.454,0.085,0.333,0.184,48,40.2,28,23.7,70,100,"225",62.5,8,32,40,19,16,4,12,3,86,36,75,7,25,7,10,74.2,17,32,49,17,15,9,7,1,95,35,87,9,38,16,16,2.25,1.65,3,168.5,"N","Y",-9
"2019",2019-02-10,"Adelaide 36ers","312561","Melbourne United","Adelaide Arena","Home",0,87,89,87,89,79,79,110.2,112.7,0.493,0.177,0.244,0.189,0.494,0.038,0.316,0.111,43.2,42,39.1,36.4,87.5,60,"200",59,12,39,51,16,14,1,14,1,87,32,74,9,23,14,16,74.6,12,29,41,20,19,10,3,3,89,34,81,12,33,9,15,2.05,1.78,1.5,192.5,"N","N",-2
"2019",2019-02-10,"Melbourne United","312561","Adelaide 36ers","Adelaide Arena","Away",1,89,87,89,87,79,79,112.7,110.2,0.494,0.038,0.316,0.111,0.493,0.177,0.244,0.189,42,43.2,36.4,39.1,60,87.5,"200",74.6,12,29,41,20,19,10,3,3,89,34,81,12,33,9,15,59,12,39,51,16,14,1,14,1,87,32,74,9,23,14,16,1.78,2.05,-1.5,192.5,"N","N",2
"2019",2019-02-09,"Cairns Taipans","312551","Brisbane Bullets","Cairns Convention Centre","Home",1,79,68,79,68,79,79,99.6,85.8,0.446,0.164,0.22,0.323,0.448,0.164,0.121,0.119,38.5,38.8,34.8,24.2,75,72.7,"200",49.2,12,38,50,14,19,4,13,1,79,25,65,8,23,21,28,35.4,5,33,38,15,28,7,13,1,68,26,67,8,33,8,11,2.6,1.5,4.5,179.5,"N","N",11
"2019",2019-02-09,"Brisbane Bullets","312551","Cairns Taipans","Cairns Convention Centre","Away",0,68,79,68,79,79,79,85.8,99.6,0.448,0.164,0.121,0.119,0.446,0.164,0.22,0.323,38.8,38.5,24.2,34.8,72.7,75,"200",35.4,5,33,38,15,28,7,13,1,68,26,67,8,33,8,11,49.2,12,38,50,14,19,4,13,1,79,25,65,8,23,21,28,1.5,2.6,-4.5,179.5,"N","N",-11
"2019",2019-02-09,"Illawarra Hawks","312550","New Zealand Breakers","WIN Entertainment Centre","Home",0,81,96,81,96,83,83,98,116.2,0.457,0.169,0.263,0.261,0.507,0.133,0.3,0.25,42,44.7,26.3,30,69.2,79.2,"200",54.5,11,30,41,16,24,9,15,5,81,29,69,5,19,18,26,75,14,31,45,18,18,6,12,8,96,34,76,9,30,19,24,1.65,2.25,-2.5,191.5,"N","N",-15
